gender,age,height,weight,bust_circumference,waist_circumference,hip_circumference
M,29.0,"1,723",63.5,845,815,930
F,40.0,"1,526",41.5,751,595,835
F,17.0,"1,560",46.4,812,640,881
M,17.0,"1,805",67.8,870,733,925
M,17.0,"1,665",66.7,913,776,946
F,57.0,"1,476",54.2,975,884,900
F,39.0,"1,580",51.4,862,735,901
M,27.0,"1,833",85.2,"1,030",885,"1,016"
M,18.0,"1,800",94.5,"1,052",946,"1,062"
M,46.0,"1,683",64.1,872,865,930
M,16.0,"1,798",65.8,836,735,929
M,59.0,"1,638",62.2,913,805,906
F,59.0,"1,556",50.8,877,785,860
M,26.0,"1,674",70.7,972,851,972
F,60.0,"1,534",59.6,925,894,925
F,18.0,"1,530",71.3,"1,032",935,"1,015"
M,34.0,"1,790",78.0,950,867,992
M,20.0,"1,695",60.9,842,732,885
F,19.0,"1,588",58.2,861,752,963
F,61.0,"1,505",53.9,852,814,925
F,35.0,"1,578",50.5,814,691,914
M,16.0,"1,789",71.9,942,785,991
M,44.0,"1,639",67.7,928,870,930
F,47.0,"1,545",67.3,"1,030",940,985
F,68.0,"1,535",66.3,"1,040",925,955
M,61.0,"1,671",67.5,965,876,909
F,23.0,"1,535",43.1,745,642,840
F,47.0,"1,566",61.8,881,876,961
F,41.0,"1,527",55.8,915,760,923
F,34.0,"1,593",55.6,880,780,911
F,43.0,"1,600",62.6,915,841,962
M,47.0,"1,683",83.0,"1,088",868,"1,014"
F,28.0,"1,669",62.3,873,675,961
M,31.0,"1,627",63.9,918,812,925
F,30.0,"1,542",56.8,814,720,951
M,22.0,"1,711",72.8,955,861,965
M,17.0,"1,646",63.6,880,754,895
M,32.0,"1,663",72.8,958,856,957
F,42.0,"1,580",54.6,865,685,904
F,22.0,"1,613",56.4,850,701,899
M,25.0,"1,789",94.1,"1,057","1,025","1,071"
M,27.0,"1,796",87.1,"1,006",923,"1,026"
F,29.0,"1,561",49.5,774,693,912
M,17.0,"1,740",63.6,875,745,899
F,66.0,"1,524",48.6,850,761,873
M,18.0,"1,706",58.1,825,691,880
F,25.0,"1,524",44.8,760,651,854
F,64.0,"1,462",53.5,925,830,890
M,31.0,"1,825",78.5,921,870,"1,020"
M,42.0,"1,680",72.4,990,824,940
M,18.0,"1,795",66.3,791,701,929
F,31.0,"1,602",49.1,815,704,871
F,66.0,"1,580",52.9,911,811,857
F,49.0,"1,654",63.9,916,776,978
F,58.0,"1,495",58.5,935,860,946
F,16.0,"1,553",53.5,826,699,911
F,25.0,"1,545",50.0,810,690,908
F,53.0,"1,510",47.5,843,723,860
M,51.0,"1,624",66.8,914,821,903
M,16.0,"1,628",56.5,770,699,882
F,45.0,"1,560",68.5,"1,042",965,965
F,68.0,"1,537",53.0,882,784,929
F,40.0,"1,582",72.8,"1,020",930,"1,028"
M,26.0,"1,780",68.4,900,750,932
F,35.0,"1,604",51.8,818,710,899
M,17.0,"1,679",69.4,960,841,941
M,23.0,"1,876",73.4,898,764,947
M,65.0,"1,685",73.4,920,855,970
M,37.0,"1,711",69.1,928,726,923
F,36.0,"1,547",45.3,831,664,850
M,35.0,"1,804",76.9,950,834,985
F,30.0,"1,710",62.0,902,780,931
M,16.0,"1,774",69.4,877,760,966
M,19.0,"1,803",60.7,825,653,884
F,16.0,"1,632",62.9,872,734,982
M,65.0,"1,713",65.0,880,845,906
F,18.0,"1,594",52.1,765,642,944
M,19.0,"1,788",66.2,850,756,940
M,19.0,"1,695",64.9,852,790,956
F,49.0,"1,539",61.8,922,812,999
F,38.0,"1,620",44.8,735,633,832
M,59.0,"1,638",59.4,864,795,864
F,45.0,"1,605",54.2,904,801,899
M,44.0,"1,685",75.7,988,846,970
M,16.0,"1,765",56.4,768,650,891
M,21.0,"1,782",70.3,903,796,932
M,19.0,"1,726",68.3,857,747,914
M,20.0,"1,725",65.0,875,708,910
F,29.0,"1,644",51.2,762,655,905
M,25.0,"1,722",98.0,"1,108","1,114","1,028"
F,38.0,"1,626",50.0,815,684,870
M,22.0,"1,761",70.6,910,780,958
F,17.0,"1,690",53.2,785,680,916
M,22.0,"1,760",60.6,870,747,898
F,23.0,"1,635",51.1,775,670,881
M,24.0,"1,758",93.7,"1,070","1,012","1,047"
F,37.0,"1,611",62.0,888,776,968
F,32.0,"1,708",90.2,"1,055",953,"1,172"
M,23.0,"1,764",79.4,994,855,992
M,17.0,"1,710",65.7,885,748,945
M,42.0,"1,711",82.0,"1,055",945,995
F,20.0,"1,526",42.4,754,630,840
M,17.0,"1,646",59.9,821,727,900
M,66.0,"1,670",66.3,914,845,900
F,25.0,"1,595",63.0,875,767,971
M,18.0,"1,686",46.7,750,610,810
F,27.0,"1,520",40.5,750,635,832
F,16.0,"1,621",53.0,808,677,910
F,32.0,"1,661",86.6,"1,123","1,010","1,099"
M,24.0,"1,775",106.1,"1,130","1,090","1,115"
M,32.0,"1,717",71.6,907,855,985
M,47.0,"1,734",60.0,875,748,915
M,19.0,"1,713",73.3,938,757,974
F,20.0,"1,580",57.7,850,711,990
F,62.0,"1,569",60.6,965,891,893
M,17.0,"1,624",77.1,912,884,"1,015"
F,19.0,"1,591",60.3,890,858,956
M,25.0,"1,680",59.4,862,775,881
F,19.0,"1,540",52.6,885,705,905
F,19.0,"1,596",59.8,915,756,969
F,64.0,"1,494",55.0,922,855,956
F,55.0,"1,531",62.0,971,820,940
M,32.0,"1,740",73.1,932,792,930
F,66.0,"1,575",49.5,884,785,870
F,40.0,"1,500",58.5,915,778,970
F,19.0,"1,678",70.5,910,836,"1,003"
M,17.0,"1,690",52.1,795,680,845
M,17.0,"1,690",65.4,825,741,964
F,39.0,"1,645",66.9,921,845,"1,041"
M,44.0,"1,708",73.7,"1,015",823,960
M,42.0,"1,653",68.2,940,843,958
F,35.0,"1,515",63.4,915,836,991
F,20.0,"1,650",59.4,935,735,936
F,20.0,"1,593",60.5,880,788,969
F,25.0,"1,600",55.6,847,672,970
M,21.0,"1,730",63.7,855,755,925
M,22.0,"1,788",70.3,937,756,916
F,33.0,"1,579",55.3,862,725,935
F,45.0,"1,491",51.2,864,765,865
F,16.0,"1,592",54.3,826,610,900
M,17.0,"1,715",65.6,857,754,970
M,26.0,"1,731",73.8,924,828,954
F,16.0,"1,505",40.8,723,640,851
F,47.0,"1,553",51.3,890,797,892
M,24.0,"1,760",69.8,949,791,927
F,66.0,"1,456",49.8,940,843,828
F,17.0,"1,562",55.1,845,718,926
M,21.0,"1,733",71.7,912,810,965
M,45.0,"1,712",76.8,"1,010",865,970
M,43.0,"1,720",69.0,880,791,954
M,18.0,"1,752",86.2,"1,036",946,"1,057"
F,34.0,"1,664",57.6,816,662,929
M,35.0,"1,774",88.0,990,927,"1,035"
F,20.0,"1,708",48.9,790,601,860
F,18.0,"1,639",60.6,960,752,935
M,32.0,"1,773",88.7,"1,039",969,"1,015"
F,20.0,"1,664",61.4,880,710,971
F,31.0,"1,569",52.0,845,735,915
F,34.0,"1,493",57.0,910,775,923
M,16.0,"1,641",50.2,765,670,838
M,25.0,"1,704",65.1,858,746,935
M,26.0,"1,724",65.9,895,785,945
M,36.0,"1,719",83.4,"1,026",996,985
F,34.0,"1,690",59.7,882,785,932
M,16.0,"1,737",63.1,813,758,930
M,18.0,"1,750",56.5,828,695,875
M,22.0,"1,660",62.9,895,743,900
M,18.0,"1,670",62.3,876,736,880
M,26.0,"1,777",79.7,940,835,"1,007"
M,58.0,"1,733",77.7,967,884,985
F,19.0,"1,630",58.3,885,686,930
F,28.0,"1,452",51.5,840,721,860
F,63.0,"1,573",,"1,002",910,928
F,29.0,"1,606",59.4,842,740,979
F,30.0,"1,664",63.6,905,745,"1,012"
F,66.0,"1,498",60.4,966,865,991
F,36.0,"1,577",57.2,904,772,918
F,48.0,"1,527",41.5,753,653,845
M,56.0,"1,747",64.3,875,796,860
F,42.0,"1,659",58.4,820,744,967
M,46.0,"1,715",71.7,"1,007",876,925
M,17.0,"1,725",78.3,990,892,"1,037"
M,25.0,"1,768",72.8,989,818,958
F,35.0,"1,660",61.1,855,745,955
M,29.0,"1,800",76.1,902,825,970
F,29.0,"1,675",55.2,875,767,957
F,19.0,"1,544",52.5,835,710,945
M,28.0,"1,623",57.3,854,752,870
F,55.0,"1,608",58.1,876,760,942
M,18.0,"1,675",97.2,"1,110",959,"1,080"
F,37.0,"1,628",64.0,906,742,"1,022"
F,17.0,"1,634",56.9,853,702,956
M,21.0,"1,781",80.8,938,860,993
M,19.0,"1,739",96.4,990,991,"1,100"
M,46.0,"1,770",71.0,942,815,940
M,18.0,"1,807",71.6,889,722,944
M,38.0,"1,728",79.2,955,886,971
M,34.0,"1,785",89.9,"1,090",956,"1,030"
M,16.0,"1,690",61.6,940,705,970
M,46.0,"1,651",85.9,"1,034","1,074","1,005"
F,62.0,"1,493",57.6,939,858,922
F,18.0,"1,645",55.6,860,655,924
M,31.0,"1,748",74.4,931,830,984
F,55.0,"1,608",55.0,896,770,890
M,18.0,"1,629",50.5,770,635,845
M,26.0,"1,745",63.9,898,826,945
F,17.0,"1,580",49.9,810,621,890
F,29.0,"1,613",50.3,790,670,870
F,39.0,"1,604",55.7,855,800,945
M,18.0,"1,715",48.9,760,642,827
F,39.0,"1,680",82.4,"1,051","1,021","1,021"
F,23.0,"1,603",52.3,815,686,918
M,29.0,"1,830",97.9,"1,066",985,"1,060"
F,35.0,"1,548",53.6,821,720,885
F,16.0,"1,603",55.0,856,685,910
M,26.0,"1,861",82.2,967,827,"1,010"
F,62.0,"1,538",78.8,"1,064","1,055","1,034"
M,22.0,"1,780",76.1,970,805,"1,021"
F,18.0,"1,616",64.9,951,775,988
F,17.0,"1,628",56.8,915,725,916
M,16.0,"1,691",56.7,813,712,854
M,34.0,"1,709",91.5,"1,029","1,018","1,060"
M,36.0,"1,689",63.0,873,783,891
F,57.0,"1,554",52.8,896,768,910
M,18.0,"1,754",75.5,965,836,951
F,36.0,"1,646",57.9,880,750,925
M,36.0,"1,759",79.9,972,905,981
M,17.0,"1,711",68.6,903,772,925
M,44.0,"1,631",56.6,850,744,884
M,19.0,"1,807",76.2,927,766,975
M,18.0,"1,580",42.9,735,616,788
M,18.0,"1,686",69.1,933,831,970
F,45.0,"1,581",53.1,845,755,885
M,26.0,"1,775",79.8,955,830,"1,015"
M,55.0,"1,729",69.6,920,830,906
M,20.0,"1,756",58.3,803,720,880
F,26.0,"1,610",57.6,886,780,920
F,18.0,"1,598",46.6,760,597,854
F,65.0,"1,503",57.0,915,840,870
M,25.0,"1,749",75.3,935,840,980
M,28.0,"1,885",108.2,"1,148",978,"1,131"
F,16.0,"1,538",63.5,941,820,975
M,25.0,"1,740",65.2,887,754,935
F,19.0,"1,560",55.5,865,780,943
F,25.0,"1,648",51.9,795,648,870
M,22.0,"1,804",70.1,915,764,951
M,17.0,"1,690",55.3,800,670,860
F,46.0,"1,475",53.6,894,802,920
M,25.0,"1,796",75.1,902,835,968
M,36.0,"1,695",65.0,912,812,893
F,48.0,"1,563",61.8,942,833,976
F,20.0,"1,618",65.3,943,776,960
M,37.0,"1,734",67.0,895,865,929
F,48.0,"1,533",51.6,893,792,904
M,36.0,"1,669",64.5,885,795,933
M,18.0,"1,714",99.8,"1,108","1,078","1,150"
M,51.0,"1,706",78.5,980,918,"1,020"
M,36.0,"1,805",74.8,912,817,950
M,59.0,"1,618",69.5,992,913,935
M,28.0,"1,635",64.8,865,875,950
M,38.0,"1,738",59.8,860,716,880
M,19.0,"1,745",63.5,858,718,902
F,18.0,"1,621",71.3,"1,001",875,"1,001"
F,33.0,"1,631",52.7,845,677,905
F,62.0,"1,572",54.8,876,752,915
F,37.0,"1,685",63.6,888,778,948
M,18.0,"1,784",74.4,943,856,972
F,55.0,"1,496",60.1,"1,002",932,"1,024"
F,20.0,"1,591",55.8,880,733,920
M,17.0,"1,714",64.6,825,715,922
M,37.0,"1,748",100.3,"1,078","1,051","1,086"
F,17.0,"1,624",48.8,776,675,840
F,64.0,"1,585",59.3,929,876,868
F,19.0,"1,600",56.4,845,701,955
M,23.0,"1,718",70.5,900,736,895
F,33.0,"1,604",53.7,810,707,932
F,21.0,"1,666",66.2,914,760,976
F,40.0,"1,484",47.8,861,725,864
M,16.0,"1,713",54.7,811,661,861
M,47.0,"1,719",81.1,"1,016",905,980
F,19.0,"1,569",56.1,866,742,962
F,28.0,"1,572",53.3,820,717,921
M,54.0,"1,610",66.3,937,915,890
M,18.0,"1,683",53.3,781,667,854
M,44.0,"1,658",52.1,792,676,821
M,25.0,"1,720",76.5,940,809,"1,016"
M,44.0,"1,698",79.9,"1,010",864,975
M,17.0,"1,784",66.9,855,720,906
F,62.0,"1,629",71.6,"1,045",968,988
M,18.0,"1,725",56.0,810,675,905
M,16.0,"1,703",51.1,776,655,860
M,52.0,"1,620",68.8,944,865,933
F,25.0,"1,638",76.1,960,903,986
F,42.0,"1,477",44.3,800,680,845
F,16.0,"1,621",53.8,790,646,931
F,27.0,"1,625",51.3,781,655,901
M,32.0,"1,700",75.2,987,860,975
F,33.0,"1,567",46.3,802,690,855
M,35.0,"1,710",75.9,"1,002",875,990
M,17.0,"1,741",68.3,866,745,965
F,16.0,"1,704",49.2,780,605,921
F,53.0,"1,525",64.8,934,871,995
F,36.0,"1,622",53.8,825,780,941
F,19.0,"1,596",49.8,858,687,879
M,29.0,"1,676",73.6,931,838,"1,018"
F,16.0,"1,560",64.4,910,825,985
M,35.0,"1,751",65.1,835,723,925
F,60.0,"1,510",56.7,955,835,905
M,32.0,"1,788",86.5,"1,042",920,"1,018"
M,48.0,"1,794",68.0,895,814,930
F,55.0,"1,570",54.5,931,812,891
F,36.0,"1,526",51.9,842,759,890
M,17.0,"1,702",65.9,915,806,940
M,16.0,"1,723",60.7,824,725,901
F,54.0,"1,580",70.4,"1,041",993,971
F,20.0,"1,610",49.3,810,666,890
F,60.0,"1,488",57.3,980,862,900
M,32.0,"1,695",73.6,900,878,962
M,17.0,"1,628",84.6,"1,015",940,"1,035"
M,16.0,"1,851",61.4,805,658,906
F,16.0,"1,636",50.4,760,606,890
M,16.0,"1,655",60.0,855,760,915
M,18.0,"1,715",59.7,828,670,910
F,35.0,"1,635",62.1,872,760,965
F,19.0,"1,520",49.4,842,692,880
F,17.0,"1,551",45.4,785,630,874
F,40.0,"1,516",46.7,806,705,901
F,36.0,"1,625",48.1,794,678,860
F,32.0,"1,614",50.9,824,660,880
M,19.0,"1,737",62.3,865,710,895
M,19.0,"1,725",63.1,903,712,880
M,17.0,"1,845",86.0,982,857,"1,030"
F,38.0,"1,496",50.0,764,705,912
M,53.0,"1,645",63.6,902,835,915
M,37.0,"1,745",82.4,998,860,992
M,33.0,"1,766",73.0,936,835,925
M,38.0,"1,755",83.3,995,912,"1,031"
F,58.0,"1,565",64.2,955,811,934
F,58.0,"1,511",61.6,970,935,989
M,20.0,"1,792",80.3,953,895,"1,010"
F,48.0,"1,599",54.8,841,761,921
F,21.0,"1,627",56.7,854,744,935
M,35.0,"1,653",74.9,"1,035",910,960
F,55.0,"1,527",57.6,905,873,926
F,19.0,"1,570",54.0,868,723,925
M,51.0,"1,729",62.1,845,755,900
M,16.0,"1,754",77.5,"1,000",856,999
F,31.0,"1,603",72.5,980,980,"1,025"
F,56.0,"1,600",75.6,"1,080",910,"1,035"
M,20.0,"1,740",60.8,858,710,893
F,51.0,"1,615",59.8,882,754,932
M,16.0,"1,695",55.6,819,681,861
F,17.0,"1,603",50.6,765,623,904
F,20.0,"1,625",65.7,920,793,985
F,50.0,"1,481",59.8,954,875,960
F,17.0,"1,599",53.1,793,687,897
M,17.0,"1,730",51.9,792,688,845
F,27.0,"1,706",59.5,795,696,920
F,18.0,"1,574",57.0,845,740,955
F,21.0,"1,638",56.6,821,693,985
F,18.0,"1,578",49.8,810,665,890
F,23.0,"1,619",68.6,940,715,"1,010"
M,41.0,"1,784",75.6,973,840,943
F,32.0,"1,650",56.6,830,735,922
F,42.0,"1,536",63.2,954,850,972
F,33.0,"1,631",51.6,792,625,885
M,18.0,"1,732",54.7,805,672,841
F,23.0,"1,550",62.2,932,793,"1,002"
F,21.0,"1,602",56.3,859,695,941
M,16.0,"1,720",50.6,780,626,843
M,17.0,"1,683",60.5,825,752,903
M,25.0,"1,800",93.7,"1,062",889,"1,090"
F,33.0,"1,684",79.5,"1,035",960,"1,071"
M,44.0,"1,733",64.2,882,734,940
F,25.0,"1,644",53.4,825,680,890
M,30.0,"1,706",66.7,880,796,932
F,61.0,"1,473",62.1,985,887,970
M,33.0,"1,724",84.6,995,915,"1,015"
F,16.0,"1,611",62.4,920,762,960
M,55.0,"1,678",70.4,962,924,945
M,29.0,"1,680",70.4,955,864,932
M,45.0,"1,780",83.3,985,930,"1,020"
M,21.0,"1,645",58.3,882,725,881
F,19.0,"1,590",56.3,831,705,967
M,53.0,"1,779",80.1,961,925,954
F,51.0,"1,517",62.0,961,876,954
M,38.0,"1,705",77.7,"1,016",874,"1,000"
F,18.0,"1,531",45.0,810,634,842
M,32.0,"1,775",102.5,"1,097",991,"1,122"
M,25.0,"1,756",87.7,"1,032",885,"1,019"
F,40.0,"1,628",67.0,950,802,"1,004"
F,47.0,"1,563",64.6,931,786,"1,003"
M,17.0,"1,730",65.2,930,734,925
F,18.0,"1,659",66.8,930,818,970
F,24.0,"1,648",87.0,"1,045",930,"1,095"
F,48.0,"1,567",59.2,920,795,940
F,52.0,"1,518",53.9,844,742,901
F,39.0,"1,667",71.5,954,850,"1,005"
F,32.0,"1,620",48.9,820,675,845
F,50.0,"1,521",50.9,898,755,910
F,19.0,"1,548",45.9,750,634,872
M,49.0,"1,700",83.7,990,967,992
M,41.0,"1,725",81.0,968,890,990
F,17.0,"1,664",54.6,817,705,940
F,42.0,"1,596",61.5,909,797,978
F,39.0,"1,474",80.2,"1,191","1,071","1,114"
M,34.0,"1,734",70.0,975,830,946
M,17.0,"1,821",76.4,885,821,935
F,33.0,"1,562",65.1,915,834,991
F,34.0,"1,719",77.3,935,812,"1,078"
M,46.0,"1,627",61.3,914,827,872
M,32.0,"1,748",76.8,842,755,880
F,58.0,"1,528",61.9,991,915,953
M,61.0,"1,648",72.9,"1,020",872,905
M,17.0,"1,738",47.9,745,627,833
F,50.0,"1,523",55.4,881,790,924
F,47.0,"1,495",54.8,874,780,912
M,19.0,"1,750",77.9,985,855,"1,000"
M,22.0,"1,720",59.8,846,750,871
F,16.0,"1,660",62.2,870,726,980
M,35.0,"1,755",73.6,916,830,960
M,44.0,"1,696",63.2,865,741,891
M,25.0,"1,715",83.6,"1,002",893,"1,023"
M,38.0,"1,754",80.0,972,907,978
F,33.0,"1,690",68.3,900,805,995
M,30.0,"1,713",75.8,955,822,987
F,51.0,"1,570",55.6,905,765,925
M,42.0,"1,654",63.7,915,815,935
F,16.0,"1,538",46.4,715,665,881
F,46.0,"1,608",71.5,934,884,"1,015"
F,19.0,"1,625",74.9,990,880,"1,046"
M,40.0,"1,700",66.1,924,818,940
M,30.0,"1,680",73.4,950,848,976
F,19.0,"1,611",58.7,835,712,953
F,69.0,"1,451",48.7,905,807,856
F,34.0,"1,587",58.8,865,792,966
F,36.0,"1,508",71.3,"1,070",991,972
M,17.0,"1,694",58.2,854,685,880
F,38.0,"1,572",49.3,786,670,890
M,51.0,"1,693",85.9,"1,018",951,"1,020"
M,31.0,"1,825",75.4,945,811,986
M,19.0,"1,859",57.5,785,694,861
M,45.0,"1,788",92.4,"1,062","1,021","1,040"
F,62.0,"1,510",45.3,780,685,865
M,16.0,"1,710",57.5,835,679,883
M,37.0,,83.9,,,
M,28.0,"1,774",73.9,932,840,955
F,31.0,"1,560",60.9,953,870,912
M,18.0,"1,757",81.7,985,885,"1,010"
M,17.0,"1,718",60.7,894,710,885
M,22.0,"1,704",69.4,898,820,970
M,39.0,"1,723",79.2,990,890,993
F,16.0,"1,496",44.8,802,681,874
F,19.0,"1,610",50.8,770,656,908
M,48.0,"1,617",65.2,938,849,910
M,49.0,"1,745",69.5,863,818,941
F,50.0,"1,549",65.6,941,860,994
F,65.0,"1,531",66.5,996,917,956
M,43.0,"1,796",68.5,935,817,910
M,20.0,"1,758",65.6,856,743,945
M,18.0,"1,709",70.3,884,785,"1,012"
M,27.0,"1,810",73.8,925,812,990
F,54.0,"1,587",60.8,950,869,920
M,23.0,"1,683",59.6,896,766,875
M,18.0,"1,775",75.2,905,731,951
M,53.0,"1,690",71.9,940,901,957
M,22.0,"1,749",71.2,912,805,982
F,17.0,"1,706",52.6,790,645,910
M,16.0,"1,652",58.5,800,681,901
F,19.0,"1,552",45.5,805,680,855
M,26.0,"1,715",70.6,895,785,935
F,59.0,"1,515",62.2,"1,026",898,930
F,19.0,"1,636",53.6,825,678,950
M,19.0,"1,774",61.8,843,710,895
F,16.0,"1,626",47.7,753,627,870
F,49.0,"1,585",63.6,940,834,960
M,36.0,"1,782",85.1,"1,028",925,981
M,42.0,"1,646",68.2,915,850,961
M,23.0,"1,747",81.8,998,874,965
M,40.0,"1,837",88.3,965,960,"1,037"
M,30.0,"1,695",63.0,870,775,926
F,29.0,"1,581",53.0,806,708,915
F,16.0,"1,575",49.2,780,645,866
M,23.0,"1,793",75.9,918,808,980
F,19.0,"1,635",58.2,778,677,973
M,30.0,"1,845",80.4,995,821,"1,001"
F,37.0,"1,600",53.3,874,735,899
F,35.0,"1,545",55.9,881,749,940
F,16.0,"1,608",79.7,"1,094",961,"1,065"
F,59.0,"1,528",60.0,958,874,945
M,23.0,"1,688",70.2,951,780,891
M,23.0,"1,725",78.7,934,866,992
F,30.0,"1,585",60.4,945,816,936
M,27.0,"1,754",76.6,995,845,970
F,19.0,"1,636",56.7,813,651,925
M,18.0,"1,729",61.4,838,711,896
M,37.0,"1,664",51.2,793,646,846
M,61.0,"1,676",69.6,935,865,925
F,16.0,"1,629",56.1,865,693,882
M,20.0,"1,759",85.1,975,890,"1,062"
M,28.0,"1,769",71.1,942,781,942
M,25.0,"1,650",64.2,875,725,935
M,25.0,"1,725",86.3,"1,058",960,"1,060"
F,21.0,"1,500",42.5,773,615,842
F,20.0,"1,613",48.2,795,645,855
F,46.0,"1,615",59.2,889,794,932
M,19.0,"1,709",64.0,883,761,962
M,19.0,"1,696",77.4,968,892,"1,014"
M,17.0,"1,763",62.5,870,713,925
F,25.0,"1,665",58.5,827,703,975
F,20.0,"1,559",46.4,781,640,885
M,33.0,"1,780",74.8,944,780,967
M,18.0,"1,729",72.2,911,816,951
M,25.0,"1,736",64.4,845,743,913
F,32.0,"1,677",62.7,932,772,955
F,38.0,"1,558",52.5,830,705,910
F,16.0,"1,558",56.3,849,755,914
F,18.0,"1,595",57.2,867,750,938
F,16.0,"1,594",52.4,812,695,935
F,26.0,"1,605",59.9,950,782,970
M,20.0,"1,691",71.7,965,870,967
M,61.0,"1,793",89.0,"1,027","1,020","1,016"
F,37.0,"1,638",54.0,886,745,873
M,16.0,"1,694",53.5,761,681,865
M,18.0,"1,769",58.8,823,692,900
M,18.0,"1,824",72.5,854,742,945
F,20.0,"1,668",56.9,868,692,931
M,41.0,"1,698",70.9,920,810,953
M,64.0,"1,643",62.5,925,864,900
M,19.0,"1,775",85.9,"1,071",910,"1,060"
M,38.0,"1,813",87.9,"1,001",945,"1,019"
F,60.0,"1,520",71.3,"1,065",931,"1,001"
F,34.0,"1,547",52.3,816,707,970
F,16.0,"1,576",47.8,810,615,895
M,16.0,"1,741",52.5,757,601,840
F,29.0,"1,555",61.2,891,829,974
M,69.0,"1,710",78.1,"1,009",974,995
M,29.0,"1,795",80.0,985,835,988
F,25.0,"1,630",64.6,903,775,"1,015"
F,55.0,"1,580",62.2,935,772,933
M,26.0,"1,735",65.6,915,752,914
M,27.0,"1,714",56.3,838,702,871
M,37.0,"1,722",80.3,"1,005",896,985
M,19.0,"1,835",88.4,"1,015",868,"1,025"
F,16.0,"1,620",55.9,833,686,920
M,19.0,"1,724",68.4,935,765,948
F,32.0,"1,519",45.6,812,665,851
M,50.0,"1,819",84.9,"1,000",871,"1,018"
F,54.0,"1,599",61.9,944,857,958
F,37.0,"1,534",58.4,940,831,928
F,51.0,"1,615",73.9,"1,060",920,965
F,44.0,"1,708",65.2,985,845,965
F,36.0,"1,588",72.6,"1,042",925,"1,021"
F,34.0,"1,588",43.1,792,630,811
F,30.0,"1,583",57.2,869,814,927
F,22.0,"1,455",53.3,915,765,878
M,49.0,"1,645",56.5,865,765,862
F,19.0,"1,624",51.8,827,650,885
M,17.0,"1,640",45.6,745,631,821
M,19.0,"1,810",77.0,925,823,"1,008"
F,56.0,"1,520",56.6,960,831,910
M,26.0,"1,755",77.6,930,873,"1,010"
F,27.0,"1,669",42.4,720,595,815
F,49.0,"1,600",56.3,910,812,902
F,22.0,"1,606",61.2,895,735,917
F,23.0,"1,612",54.5,850,716,942
F,21.0,"1,690",86.6,"1,021",951,"1,122"
F,25.0,"1,610",55.7,850,692,940
M,48.0,"1,673",71.8,944,884,953
M,26.0,"1,751",79.4,995,770,978
M,18.0,"1,695",68.4,908,822,986
F,55.0,"1,529",61.1,976,838,960
F,17.0,"1,652",56.1,812,696,913
F,42.0,"1,565",59.4,976,835,893
M,17.0,"1,689",63.1,888,771,920
F,29.0,"1,594",45.7,781,600,845
F,54.0,"1,583",62.1,926,822,945
M,39.0,"1,638",62.4,898,760,906
M,20.0,"1,899",64.6,835,695,885
F,19.0,"1,567",48.8,839,654,876
F,38.0,"1,646",61.8,852,761,924
M,55.0,"1,755",88.2,"1,140",945,970
M,37.0,"1,743",85.9,"1,125",905,"1,006"
M,62.0,"1,754",66.2,969,785,910
M,21.0,"1,694",61.1,905,735,906
M,27.0,"1,905",80.3,944,783,986
F,51.0,"1,530",63.7,975,925,975
F,57.0,"1,458",50.5,918,865,855
F,18.0,"1,589",54.0,879,718,921
M,31.0,"1,674",65.8,875,830,954
F,58.0,"1,549",59.0,991,816,939
M,30.0,"1,821",66.2,838,750,932
F,20.0,"1,571",50.6,822,692,896
F,19.0,"1,602",58.6,861,748,966
M,46.0,"1,680",64.5,900,755,925
M,20.0,"1,743",73.2,900,840,990
M,60.0,"1,677",74.9,970,875,974
F,16.0,"1,580",53.1,895,650,906
F,18.0,"1,554",54.7,883,760,911
M,19.0,"1,750",79.6,980,855,"1,010"
F,35.0,"1,685",68.1,"1,005",847,955
F,63.0,"1,505",48.2,885,856,850
F,29.0,"1,559",60.9,903,809,944
F,31.0,"1,660",64.1,935,795,980
M,25.0,"1,638",60.9,895,713,875
F,32.0,"1,634",48.2,790,640,865
M,16.0,"1,672",57.4,865,727,873
M,21.0,"1,844",82.6,"1,030",814,"1,006"
M,47.0,"1,742",79.0,"1,027",934,980
M,22.0,"1,741",72.1,884,820,985
M,26.0,"1,757",78.5,"1,001",821,"1,005"
F,19.0,"1,570",47.0,781,674,901
M,16.0,"1,735",68.4,865,732,961
F,31.0,"1,628",45.5,808,625,870
F,60.0,"1,656",70.9,994,873,"1,010"
M,27.0,"1,680",66.7,856,770,944
M,20.0,"1,825",93.7,"1,062",962,"1,034"
F,39.0,"1,571",62.4,934,850,991
F,22.0,"1,631",50.5,794,728,920
M,17.0,"1,646",73.4,955,848,976
F,32.0,"1,571",55.9,884,784,955
M,37.0,"1,651",70.1,908,845,915
F,63.0,"1,546",69.8,"1,052",994,982
M,25.0,"1,769",83.7,942,885,"1,039"
M,20.0,"1,679",78.0,975,845,"1,023"
F,58.0,"1,509",56.6,965,925,871
M,20.0,"1,674",64.1,925,785,945
F,16.0,"1,581",48.3,806,630,854
F,21.0,"1,580",44.9,725,631,870
F,34.0,"1,569",56.5,861,783,930
F,18.0,"1,700",44.4,690,610,842
M,56.0,"1,720",81.9,999,961,"1,010"
M,22.0,"1,656",53.6,790,694,840
M,16.0,"1,706",75.9,921,883,"1,040"
